"","aacode","welshId","usedColumns"
"3195","k3024624","2432","builtformtype purposebuiltlowriseflat; mainheatingfuel mains_gas; buildyear (1955,1962]; morphologytype urban; tenuretype localauthority; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness [-17.5,12.5]; householdincomebeforetax (1.62e+04,1.8e+04]; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
"3196","j0634207","2433","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1981,1990]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; children [-0.5,0.5]; hasdisabledorsickoccupant FALSE"
"3197","k5013624","2433","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1981,1990]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; children [-0.5,0.5]; hasdisabledorsickoccupant FALSE"
"3198","j1124108","2434","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1975,1981]; morphologytype urban; tenuretype housingassociation; numofbedrooms (1.5,2.5]"
"3199","k8086514","2435","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1975,1981]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (175,225]; householdincomebeforetax (4.14e+04,5.27e+04]"
"3200","j1431203","2436","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1935,1945]; morphologytype urban; tenuretype localauthority; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
"3201","k6153727","2437","builtformtype purposebuiltlowriseflat; mainheatingfuel mains_gas; buildyear (1962,1965]; morphologytype urban; tenuretype localauthority; numofbedrooms (0.5,1.5]; externalwallconstructiontype cavity; children [-0.5,0.5]; chiefincomeearnersage (68,73]"
"3202","j1091305","2438","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1882,1900]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype graniteorwhinstone; insulationthickness (87.5,112]; householdincomebeforetax (1.98e+04,2.2e+04]; hasdisabledorsickoccupant FALSE"
"3203","k6158906","2438","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1882,1900]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype graniteorwhinstone; insulationthickness (87.5,112]; householdincomebeforetax (1.98e+04,2.2e+04]; hasdisabledorsickoccupant FALSE"
"3204","j0971102","2439","builtformtype detached; mainheatingfuel mains_gas; buildyear (1981,1990]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]; householdincomebeforetax (1.45e+04,1.62e+04]"
"3205","j0034303","2440","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1981,1990]; morphologytype urban; tenuretype privaterented; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]"
"3206","k5011519","2441","builtformtype detached; mainheatingfuel mains_gas; buildyear (1990,2000]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]; householdincomebeforetax (5.27e+04,4.25e+05]"
"3207","j0174206","2442","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1882,1900]; morphologytype urban; tenuretype privaterented; numofbedrooms (1.5,2.5]; externalwallconstructiontype graniteorwhinstone; insulationthickness (87.5,112]; householdincomebeforetax (1.11e+04,1.28e+04]"
"3208","j0292403","2443","builtformtype endterrace; mainheatingfuel mains_gas; buildyear (1900,1920]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (175,225]"
"3209","j1241205","2444","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1955,1962]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
"3210","j0722105","2445","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1970,1975]; morphologytype urban; tenuretype localauthority; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness (37.5,62.5]"
"3211","k5114318","2446","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1950,1955]; morphologytype urban; tenuretype localauthority; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; children [-0.5,0.5]; chiefincomeearnersage (53,57]"
"3212","j1283301","2447","builtformtype purposebuiltlowriseflat; mainheatingfuel mains_gas; buildyear (1981,1990]; morphologytype urban; tenuretype localauthority; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness (325,368]"
"3213","k1170117","2448","builtformtype convertedflat; mainheatingfuel mains_gas; buildyear (1900,1920]; morphologytype urban; tenuretype privaterented; externalwallconstructiontype cavity; chiefincomeearnersage (26,31]"
"3214","k3133819","2448","builtformtype convertedflat; mainheatingfuel mains_gas; buildyear (1900,1920]; morphologytype urban; tenuretype privaterented; externalwallconstructiontype cavity; chiefincomeearnersage (26,31]"
"3215","k7095325","2449","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1962,1965]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; householdincomebeforetax (2.2e+04,2.43e+04]"
"3216","j0201309","2450","builtformtype detached; mainheatingfuel mains_gas; buildyear (1920,1935]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (3.5,4.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]; children [-0.5,0.5]; chiefincomeearnersage (53,57]"
"3217","j1404204","2451","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1882,1900]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; children (2.5,3.5]; chiefincomeearnersage (35,39]; hasdisabledorsickoccupant TRUE"
"3218","j0352409","2452","builtformtype purposebuilthighriseflat; mainheatingfuel electricity; buildyear (2000,2012]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (0.5,1.5]; externalwallconstructiontype cavity; householdincomebeforetax (3.49e+04,4.14e+04]"
"3219","k4025209","2453","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1900,1920]; morphologytype urban; tenuretype privaterented; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (175,225]; hasdisabledorsickoccupant FALSE"
"3220","j0324207","2454","builtformtype convertedflat; mainheatingfuel mains_gas; buildyear (1882,1900]; morphologytype urban; tenuretype privaterented; numofbedrooms (0.5,1.5]; externalwallconstructiontype sandstone; children [-0.5,0.5]; chiefincomeearnersage (26,31]"
"3221","j0071402","2455","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1882,1900]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (3.5,4.5]; externalwallconstructiontype sandstone"
"3222","j1514205","2456","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1900,1920]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (138,175]"
"3223","j0911105","2457","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1900,1920]; morphologytype urban; tenuretype privaterented; numofbedrooms (3.5,4.5]; householdincomebeforetax (3.03e+04,3.49e+04]"
"3224","k7051410","2458","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1965,1970]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (3.5,4.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]; children [-0.5,0.5]"
"3225","k4014103","2459","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1962,1965]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; householdincomebeforetax (2.43e+04,2.71e+04]"
"3226","k4095423","2460","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1981,1990]; morphologytype urban; tenuretype housingassociation; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]; householdincomebeforetax (1.98e+04,2.2e+04]"
"3227","j1362405","2461","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1882,1900]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (4.5,5.5]; insulationthickness (87.5,112]"
"3228","k5018317","2462","builtformtype endterrace; mainheatingfuel mains_gas; buildyear (1882,1900]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (3.5,4.5]; externalwallconstructiontype sandstone"
"3229","j1342315","2463","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1990,2000]; morphologytype urban; tenuretype housingassociation; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (175,225]; children (0.5,1.5]"
"3230","j0193305","2464","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1945,1950]; morphologytype urban; tenuretype localauthority; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (175,225]; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
"3231","k6008703","2464","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1945,1950]; morphologytype urban; tenuretype localauthority; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (175,225]; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
"3232","j0651409","2465","builtformtype purposebuiltlowriseflat; mainheatingfuel electricity; buildyear (1981,1990]; morphologytype urban; tenuretype housingassociation; numofbedrooms (0.5,1.5]; externalwallconstructiontype cavity; householdincomebeforetax (1.45e+04,1.62e+04]; children [-0.5,0.5]"
"3233","k4025413","2465","builtformtype purposebuiltlowriseflat; mainheatingfuel electricity; buildyear (1981,1990]; morphologytype urban; tenuretype housingassociation; numofbedrooms (0.5,1.5]; externalwallconstructiontype cavity; householdincomebeforetax (1.45e+04,1.62e+04]; children [-0.5,0.5]"
"3234","j0954107","2466","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1945,1950]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; children [-0.5,0.5]; hasdisabledorsickoccupant FALSE"
"3235","k4004109","2466","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1945,1950]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; children [-0.5,0.5]; hasdisabledorsickoccupant FALSE"
"3236","k7013103","2466","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1945,1950]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; children [-0.5,0.5]; hasdisabledorsickoccupant FALSE"
"3237","k7174314","2466","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1945,1950]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; children [-0.5,0.5]; hasdisabledorsickoccupant FALSE"
"3238","k1160303","2467","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1900,1920]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (1.5,2.5]; externalwallconstructiontype graniteorwhinstone; householdincomebeforetax (4.14e+04,5.27e+04]"
"3239","j1283209","2468","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1900,1920]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (3.5,4.5]; externalwallconstructiontype graniteorwhinstone; householdincomebeforetax (4.14e+04,5.27e+04]; hasdisabledorsickoccupant FALSE"
"3240","k3051816","2468","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1900,1920]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (3.5,4.5]; externalwallconstructiontype graniteorwhinstone; householdincomebeforetax (4.14e+04,5.27e+04]; hasdisabledorsickoccupant FALSE"
"3241","j0573207","2469","builtformtype purposebuiltlowriseflat; mainheatingfuel electricity; buildyear (1962,1965]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity"
"3242","k5043503","2470","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1962,1965]; morphologytype urban; tenuretype privaterented; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness [-17.5,12.5]"
"3243","k7064426","2471","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1945,1950]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]; householdincomebeforetax (3.03e+04,3.49e+04]"
"3244","k6157118","2472","builtformtype detached; mainheatingfuel mains_gas; buildyear (1975,1981]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]; householdincomebeforetax (3.49e+04,4.14e+04]"
"3245","k4010223","2473","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1965,1970]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]; householdincomebeforetax (1.8e+04,1.98e+04]"
"3246","k7055309","2474","builtformtype detached; mainheatingfuel mains_gas; buildyear (1965,1970]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]"
"3247","k4064728","2475","builtformtype purposebuiltlowriseflat; buildyear (1975,1981]; morphologytype townandfringe; tenuretype localauthority; externalwallconstructiontype cavity; children [-0.5,0.5]; chiefincomeearnersage (80,100]"
"3248","j1092401","2476","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1920,1935]; morphologytype townandfringe; tenuretype owneroccupied; numofbedrooms (3.5,4.5]; insulationthickness (138,175]"
"3249","k1093808","2477","builtformtype detached; mainheatingfuel mains_gas; buildyear (1981,1990]; morphologytype townandfringe; tenuretype owneroccupied; numofbedrooms (4.5,5.5]; externalwallconstructiontype cavity; children [-0.5,0.5]"
"3250","k2013907","2478","builtformtype detached; mainheatingfuel mains_gas; buildyear (1965,1970]; morphologytype townandfringe; tenuretype owneroccupied; numofbedrooms (3.5,4.5]; externalwallconstructiontype cavity; householdincomebeforetax (5.27e+04,4.25e+05]"
"3251","j1234402","2479","builtformtype detached; mainheatingfuel mains_gas; buildyear (1970,1975]; morphologytype hamletsandisolateddwellings; tenuretype owneroccupied; numofbedrooms (4.5,5.5]"
"3252","k2099010","2480","builtformtype detached; mainheatingfuel oil; buildyear [1170,1882]; morphologytype village; tenuretype owneroccupied; numofbedrooms (3.5,4.5]; externalwallconstructiontype sandstone; insulationthickness (225,275]"
"3253","j0812107","2481","builtformtype detached; mainheatingfuel oil; buildyear (1990,2000]; morphologytype village; tenuretype owneroccupied; numofbedrooms (3.5,4.5]; children [-0.5,0.5]; hasdisabledorsickoccupant FALSE"
"3254","k7031208","2481","builtformtype detached; mainheatingfuel oil; buildyear (1990,2000]; morphologytype village; tenuretype owneroccupied; numofbedrooms (3.5,4.5]; children [-0.5,0.5]; hasdisabledorsickoccupant FALSE"
