aacode,manufacturer,brand,model,qualifier,boilertype,fueltype,fluetype,condensing,annualefficiency,winterefficiency,summerefficiency,storeboilervolume,storesolarvolume,storeinsulationthickness,row
K1170119,baxi heating,baxi,duo-tec combi,24 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1524
K1170121,baxi heating,baxi heating,bahama,100,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.5,80.4,70.3,0.0,0.0,0.0,880
K1172717,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
K1173419,alpha therm,alpha,cb24,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.2,80.1,70.0,0.0,0.0,0.0,1169
K1173420,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
K1173429,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
K1173806,potterton myson,potterton myson,suprima 100,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.3,79.2,69.1,0.0,0.0,0.0,722
K1173813,baxi heating,baxi,duo-tec combi,40 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.5,89.4,79.3,0.0,0.0,0.0,1533
K1173818,hepworth heating,glow-worm,24cxi,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.5,89.4,79.3,0.0,0.0,0.0,2335
K1173820,hepworth heating,glow-worm,24cxi,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.5,89.4,79.3,0.0,0.0,0.0,2335
K1173821,alpha therm,alpha,cd18r,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.4,89.4,78.7,0.0,0.0,0.0,2551
K1179808,worcester bosch group,worcester,greenstar camray,18/25,REGULAR,OIL,FAN_ASSISTED_BALANCED_FLUE,true,91.2,92.3,80.6,0.0,0.0,0.0,4181
K1179815,worcester heat systems,worcester,greenstar,24i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2611
K1179820,vaillant,vaillant,ecomax,613/2e,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.9,79.2,0.0,0.0,0.0,1601
K1179822,vaillant,vaillant,ecotec plus,615,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1810
K1180309,baxi potterton,baxi potterton,potterton promax,system he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.6,90.6,79.9,0.0,0.0,0.0,1148
K1180318,potterton international heating,potterton international heating,lynx,2,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,70.0,71.0,62.0,0.0,0.0,0.0,436
K1180320,baxi heating uk,baxi,solo,12 he a,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2089
K1180323,Vaillant,Vaillant,Ecotec Plus,630,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1806
K2002005,baxi potterton,potterton,performa,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.1,79.0,68.9,0.0,0.0,0.0,3312
K2002224,baxi potterton,potterton,promax combi,28 he plus,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1528
K2003317,worcester heat systems,worcester,heatslave,12/14-oso-gb-l oil combi,STORAGE_COMBI,OIL,FAN_ASSISTED_BALANCED_FLUE,false,82.7,83.6,75.5,46.0,0.0,25.0,5042
K2003323,baxi potterton,potterton,promax combi,28 he plus,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1528
K2004806,baxi potterton,potterton,performa,24 eco he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.4,87.3,77.2,0.0,0.0,0.0,2888
K2004812,alpha therm,alpha,intec 26c,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.2,90.1,86.8,0.0,0.0,0.0,2267
K2004825,baxi spa,baxi,combi,105 e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.5,79.4,69.3,0.0,0.0,0.0,3235
K2004826,ferroli spa,ferroli,optimax,25 c,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.3,90.2,80.1,0.0,0.0,0.0,1510
K2008502,potterton myson,potterton,profile,100e,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,73.9,74.8,64.7,0.0,0.0,0.0,802
K2008505,baxi heating,main,combi,25 eco,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,89.9,79.8,0.0,0.0,0.0,1891
K2008512,baxi potterton,potterton,promax,24/2 he plus,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.6,90.6,79.9,0.0,0.0,0.0,1606
K2008514,baxi heating uk,baxi,combi,105 he a,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2561
K2008518,baxi heating,potterton,promax combi,24 he plus,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1522
K2008520,baxi heating uk,baxi,combi,105 he a,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2561
K2008524,ideal boilers,ideal,isar,he24,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2571
K2008525,baxi potterton,potterton,promax,24/2 he plus,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.6,90.6,79.9,0.0,0.0,0.0,1606
K2008526,ideal boilers,ideal,logic combi,30,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,89.9,87.3,0.0,0.0,0.0,1854
K2008528,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
K2008529,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
K2009101,baxi spa,baxi,combi,80 maxflue,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.5,79.4,69.3,0.0,0.0,0.0,1043
K2009105,potterton international heating,potterton international heating,fireside,51,REGULAR,MAINS_GAS,OPEN_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,23
K2009106,baxi potterton,potterton,promax combi,28 he plus,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1528
K2009108,baxi heating uk,baxi,combi,105 he a,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2561
K2009119,worcester heat systems,worcester,24 cdi,rsf,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,76.0,76.9,66.8,0.0,0.0,0.0,783
K2009123,ideal boilers,ideal,isar,he24,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2571
K2009124,baxi potterton,potterton,promax combi,28 he plus,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1528
K2009125,baxi potterton,potterton,promax combi,28 he plus,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1528
K2009127,ideal boilers,ideal,icos,he18,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.4,79.7,0.0,0.0,0.0,2278
K2012609,worcester heat systems,worcester,greenstar cdi,35 cdi,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.3,80.2,0.0,0.0,0.0,2485
K2012614,potterton myson heating,potterton myson heating,economist,wm15/30bf,REGULAR,MAINS_GAS,BALANCED_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,198
K2012638,vaillant,vaillant,ecotec pro 24,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1882
K2013905,worcester heat systems,worcester,24 cdi,rsf,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,76.0,76.9,66.8,0.0,0.0,0.0,783
K2013912,ideal boilers,ideal,isar,he30,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2573
K2013914,baxi heating,potterton,heatmax combi,24 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,89.9,79.8,0.0,0.0,0.0,1816
K2013918,baxi heating,main,combi,25 eco,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,89.9,79.8,0.0,0.0,0.0,1891
K2013921,worcester heat systems,worcester,24 cdi,rsf,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,76.0,76.9,66.8,0.0,0.0,0.0,783
K2013922,bosch thermotechnology,worcester,greenstar,28 cdi compact,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.8,90.7,89.4,0.0,0.0,0.0,2111
K2013923,baxi potterton,potterton,promax combi,28 he plus,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1528
K2014418,worcester heat systems,worcester,greenstar,30 si,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2605
K2014423,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
K2014426,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
K2014603,baxi heating uk,baxi,combi,105 he a,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2561
K2014612,worcester heat systems,worcester,greenstar cdi,30 cdi,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.3,80.2,0.0,0.0,0.0,2486
K2014618,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
K2014620,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
K2014915,potterton myson,potterton myson,suprima 50,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,77.5,78.4,68.3,0.0,0.0,0.0,736
K2014917,baxi spa,baxi,combi,instant 80 e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.6,79.5,69.4,0.0,0.0,0.0,1174
K2014918,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
K2014919,worcester heat systems,worcester,28i junior,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.9,79.8,69.7,0.0,0.0,0.0,3177
K2015806,baxi potterton,baxi potterton,potterton promax,system he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.6,90.6,79.9,0.0,0.0,0.0,1148
K2015813,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
K2015816,vaillant,vaillant,ecotec plus,612,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1808
K2015820,worcester heat systems,worcester,greenstar r,30 he combi,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2061
K2015822,baxi potterton,main,combi,24 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.4,87.3,77.2,0.0,0.0,0.0,2883
K2016701,baxi potterton,potterton,suprima,50l,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.1,79.0,68.9,0.0,0.0,0.0,1657
K2016704,worcester heat systems,worcester,28i junior,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.9,79.8,69.7,0.0,0.0,0.0,3177
K2016706,alpha therm,alpha,cd25x,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,2555
K2016715,baxi potterton,potterton,promax combi,28 he plus,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1528
K2016718,worcester heat systems,worcester,greenstar,24i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2611
K2016719,baxi potterton,potterton,promax combi,28 he plus,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1528
K2018804,vokera,vokera,compact,25he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.0,86.9,76.8,0.0,0.0,0.0,2907
K2018817,chaffoteaux et maury,chaffoteaux et maury,britony combi se100,atac 28ff,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.4,79.3,69.2,0.0,0.0,0.0,1437
K2020509,worcester heat systems,worcester,danesmoor,20/25.ooo,REGULAR,OIL,FAN_ASSISTED_BALANCED_FLUE,false,83.9,85.0,73.3,0.0,0.0,0.0,4921
K2020518,worcester bosch group,worcester,greenstar camray utility system,18/25,REGULAR,OIL,FAN_ASSISTED_BALANCED_FLUE,true,91.2,92.3,80.6,0.0,0.0,0.0,4177
K2021802,vaillant,vaillant,ecotec plus,831,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1881
K2021809,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
K2021821,vokera,vokera,compact,24,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,80.3,81.2,71.1,0.0,0.0,0.0,3010
K2021822,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
K2021823,worcester heat systems,worcester,greenstar,30 si,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2605
K2022008,worcester heat systems,worcester,greenstar,24i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2611
K2022025,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
K2023809,range powermax,powermax,140,,CPSU,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,82.1,82.3,80.5,80.0,0.0,50.0,2984
K2023818,ferroli,ferroli,modena 102,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.0,78.9,68.8,0.0,0.0,0.0,1188
K2023819,worcester heat systems,worcester,greenstar,30 si,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2605
K2027609,vaillant,vaillant,turbomax plus,828e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.7,80.6,70.5,0.0,0.0,0.0,1643
K2027621,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
K2029203,worcester heat systems,worcester,28 cdi,rsf,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.9,79.8,69.7,0.0,0.0,0.0,3179
K2029204,worcester heat systems,worcester,24 cdi,rsf,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,76.0,76.9,66.8,0.0,0.0,0.0,783
K2029208,baxi potterton,potterton,performa,24 eco he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.4,87.3,77.2,0.0,0.0,0.0,2888
K2029216,worcester heat systems,worcester,24i junior,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.0,78.9,68.8,0.0,0.0,0.0,3335
K2029217,baxi heating,baxi heating,bermuda,45/4m,REGULAR,MAINS_GAS,OPEN_FLUE,false,72.7,73.6,63.5,0.0,0.0,0.0,952
K2029218,vaillant,vaillant,ecotec plus 418,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.9,79.2,0.0,0.0,0.0,2104
K2029223,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
K2031101,baxi potterton,potterton,promax combi,28 he plus,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1528
K2031126,baxi potterton,potterton,gold,24 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1530
K2038318,vaillant,vaillant,ecomax,824 e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,87.4,88.3,78.2,0.0,0.0,0.0,660
K2038321,vaillant,vaillant,turbomax pro,28e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.7,80.6,70.5,0.0,0.0,0.0,1645
K2039003,hepworth heating,glow-worm,30sxi,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2072
K2039009,vokera,vokera,synergy,29,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.7,87.7,77.0,0.0,0.0,0.0,1629
K2039013,worcester heat systems,worcester,greenstar,30 si,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2605
K2039021,vokera,vokera,compact,24,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,80.3,81.2,71.1,0.0,0.0,0.0,3010
K2039022,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
K2040909,worcester heat systems,worcester,greenstar,24i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2611
K2040912,ideal boilers,ideal,isar,he24,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2571
K2040917,ideal boilers,ideal,isar,he30,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2573
K2040918,hepworth heating,glow-worm,24cxi,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.5,89.4,79.3,0.0,0.0,0.0,2335
K2040923,vokera,vokera,linea 28,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,77.6,78.5,68.4,0.0,0.0,0.0,735
K2042103,worcester heat systems,british gas,rd,532i combi,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.5,90.4,80.3,0.0,0.0,0.0,2313
K2042107,biasi,biasi,riva advance he,m110.32sm/c,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.4,89.3,79.2,0.0,0.0,0.0,2790
K2042108,vokera,vokera,compact,29he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.2,87.1,77.0,0.0,0.0,0.0,2896
K2042111,ferroli,ferroli,domicondens,f24,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,87.0,87.9,77.8,0.0,0.0,0.0,2852
K2042115,vokera,vokera,unica,28 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,86.8,0.0,0.0,0.0,2286
K2042118,biasi spa,biasi,riva compact he,m96.24sm/c2,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.4,87.3,77.2,0.0,0.0,0.0,2859
K2042121,ideal boilers,ideal,isar,he30,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2573
K2042123,claudio gr (vokera),claudio gr (vokera),excell,80sp,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,73.0,74.0,64.0,0.0,0.0,0.0,628
K2042134,ideal boilers,ideal,classic,ff 330,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.4,80.3,70.2,0.0,0.0,0.0,1129
K2042135,baxi heating,baxi,duo-tec combi,28 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1519
K2042136,vokera,vokera,linea,28he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.5,89.4,79.3,0.0,0.0,0.0,2583
K2042137,ideal boilers,ideal,isar,he30,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2573
K2042601,vaillant,vaillant,ecotec plus,618,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1809
K2042606,ideal boilers,ideal,isar,he24,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2571
K2042618,vokera,vokera,linea 24,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,77.5,78.4,68.3,0.0,0.0,0.0,737
K2042624,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
K2043918,vokera,vokera,linea 28,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,77.6,78.5,68.4,0.0,0.0,0.0,735
K2043922,vokera,vokera,linea 24,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,77.5,78.4,68.3,0.0,0.0,0.0,737
K2044007,alpha therm,alpha,cb24,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.2,80.1,70.0,0.0,0.0,0.0,1169
K2044016,sime heating products (uk),sime heating products (uk),format,friendly e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.3,80.2,70.1,0.0,0.0,0.0,3133
K2044017,caradon plumbing,ideal,classic,rs 230,REGULAR,MAINS_GAS,BALANCED_FLUE,false,71.2,72.1,62.0,0.0,0.0,0.0,3397
K2044019,fonderie sime spa,sime,ecomfort,25 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.9,87.8,77.7,0.0,0.0,0.0,2851
K2045814,caradon plumbing,ideal,response,100,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.4,80.3,70.2,0.0,0.0,0.0,881
K2045819,vokera,vokera,mynute,he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2714
K2045820,baxi potterton,potterton,gold,24 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1530
K2045821,baxi heating,baxi heating,bermuda,552,REGULAR,MAINS_GAS,OPEN_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,449
K2051622,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
K2051623,worcester heat systems,worcester,greenstar,24i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2611
K2052404,ideal boilers,ideal,classic,se12 ff silver,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.6,79.5,69.4,0.0,0.0,0.0,3219
K2052409,fonderie sime spa,fonderie sime spa,fonderie sime s.p.a,planet super 4 w.m,STORAGE_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,80.7,81.5,72.4,65.0,0.0,18.0,2992
K2052423,baxi heating,baxi heating,bermuda,401,REGULAR,MAINS_GAS,OPEN_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,447
